target,branch_id,file,function,line,col,side,source_line,n_decisive_pairs,decisive_pairs,involved_fuzzers,naive_resolved,naive_blocked,naive_unreached,cmplog_resolved,cmplog_blocked,cmplog_unreached,value_profile_resolved,value_profile_blocked,value_profile_unreached,value_profile_cmplog_resolved,value_profile_cmplog_blocked,value_profile_cmplog_unreached,max_prob_div,max_dur_div,max_hit_div,shape,region_id,group_size
curl,254,/src/curl/lib/multi.c,multi.c,790,15,T,  premature = (data->mstate < MSTATE_COMPLETED) ? TRUE : FALSE;,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":6.65,""hit_div"":2.4},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.5,""hit_div"":2.4}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,0,10,0,7,3,0,0.8,6.65,2.4,BRBR,/src/curl/lib/multi.c::multi.c::L750-799,2
curl,256,/src/curl/lib/multi.c,multi.c,800,6,T,  if(data->conn &&,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":6.65,""hit_div"":2.4},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.5,""hit_div"":2.4}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,0,10,0,7,3,0,0.8,6.65,2.4,BRBR,/src/curl/lib/multi.c::multi.c::L800-849,2
curl,261,/src/curl/lib/multi.c,multi.c,891,32,F,  for(e = multi->msglist.head; e; e = e->next) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":6.65,""hit_div"":2.4},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.5,""hit_div"":2.4}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,0,10,0,7,3,0,0.8,6.65,2.4,BRBR,/src/curl/lib/multi.c::multi.c::L850-899,2
curl,363,/src/curl/lib/strcase.c,strcase.c,126,30,F,  while(*first && *second && max) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":4.45,""hit_div"":52.2},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.05,""hit_div"":42.6}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,0,10,0,7,3,0,0.8,4.45,52.2,BRBR,/src/curl/lib/strcase.c::strcase.c::L100-149,1
curl,526,/src/curl_fuzzer/curl_fuzzer.cc,curl_fuzzer.cc,385,13,T,    else if(rc == 0) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":4.15,""hit_div"":4.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":2.0,""hit_div"":4.8}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,0,10,0,7,3,0,0.8,4.15,4.8,BRBR,/src/curl_fuzzer/curl_fuzzer.cc::curl_fuzzer.cc::L350-399,1
curl,527,/src/curl_fuzzer/curl_fuzzer.cc,curl_fuzzer.cc,477,6,F,     sman->responses[sman->response_index].data == NULL) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":9,""prob_div"":0.8,""dur_div"":5.3,""hit_div"":2.7},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":4.25,""hit_div"":3.3}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",1,9,0,9,1,0,0,10,0,8,2,0,0.8,5.3,3.3,BRBR,/src/curl_fuzzer/curl_fuzzer.cc::curl_fuzzer.cc::L450-499,1
curl,11,/src/curl/lib/conncache.c,conncache.c,283,8,T,    if(lock) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":7,""loser_blocked"":9,""prob_div"":0.6,""dur_div"":3.65,""hit_div"":3.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.7,""hit_div"":109.8}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",1,9,0,7,3,0,0,10,0,7,3,0,0.7,5.7,109.8,BRBR,/src/curl/lib/conncache.c::conncache.c::L250-299,2
curl,13,/src/curl/lib/conncache.c,conncache.c,330,9,T,  while(he) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":7,""loser_blocked"":9,""prob_div"":0.6,""dur_div"":3.65,""hit_div"":3.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.7,""hit_div"":109.8}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",1,9,0,7,3,0,0,10,0,7,3,0,0.7,5.7,109.8,BRBR,/src/curl/lib/conncache.c::conncache.c::L300-349,1
curl,14,/src/curl/lib/conncache.c,conncache.c,369,9,T,  while(he) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.25,""hit_div"":3.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.7,""hit_div"":109.7}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,7,3,0,0,10,0,7,3,0,0.7,5.7,109.7,BRBR,/src/curl/lib/conncache.c::conncache.c::L350-399,1
curl,15,/src/curl/lib/conncache.c,conncache.c,539,9,T,  while(conn) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.25,""hit_div"":3.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.7,""hit_div"":109.7}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,7,3,0,0,10,0,7,3,0,0.7,5.7,109.7,BRBR,/src/curl/lib/conncache.c::conncache.c::L500-549,1
curl,64,/src/curl/lib/hash.c,hash.c,314,6,T,  if(iter->current_element),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":7,""loser_blocked"":9,""prob_div"":0.6,""dur_div"":3.65,""hit_div"":3.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.7,""hit_div"":109.8}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",1,9,0,7,3,0,0,10,0,7,3,0,0.7,5.7,109.8,BRBR,/src/curl/lib/hash.c::hash.c::L300-349,1
curl,152,/src/curl/lib/http.c,http.c,2858,9,F,    if(((httpreq == HTTPREQ_GET) || (httpreq == HTTPREQ_HEAD)) &&,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":7,""prob_div"":0.7,""dur_div"":5.4,""hit_div"":24.3},{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":7,""prob_div"":0.5,""dur_div"":1.4,""hit_div"":1.0}]","[""cmplog"", ""naive"", ""value_profile""]",3,7,0,10,0,0,8,2,0,10,0,0,0.7,5.4,24.3,BRR-,/src/curl/lib/http.c::http.c::L2850-2899,1
curl,253,/src/curl/lib/multi.c,multi.c,711,11,F,     ) || conn->bits.close,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":7,""loser_blocked"":9,""prob_div"":0.6,""dur_div"":3.65,""hit_div"":3.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.7,""hit_div"":109.8}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",1,9,0,7,3,0,0,10,0,7,3,0,0.7,5.7,109.8,BRBR,/src/curl/lib/multi.c::multi.c::L700-749,1
curl,266,/src/curl/lib/multi.c,multi.c,3014,8,F,    if(multi) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.25,""hit_div"":3.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.7,""hit_div"":109.7}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,7,3,0,0,10,0,7,3,0,0.7,5.7,109.7,BRBR,/src/curl/lib/multi.c::multi.c::L3000-3049,1
curl,358,/src/curl/lib/setopt.c,setopt.c,2996,3,T,  case CURLOPT_DOH_URL:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":7,""prob_div"":0.7,""dur_div"":8.7,""hit_div"":12.8},{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":7,""loser_blocked"":7,""prob_div"":0.4,""dur_div"":5.1,""hit_div"":0.6}]","[""cmplog"", ""naive"", ""value_profile""]",3,7,0,10,0,0,7,3,0,10,0,0,0.7,8.7,12.8,BRR-,/src/curl/lib/setopt.c::setopt.c::L2950-2999,1
curl,430,/src/curl/lib/url.c,url.c,2102,10,T,      if(result),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":6.2,""hit_div"":1.9},{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":7,""loser_blocked"":8,""prob_div"":0.5,""dur_div"":4.15,""hit_div"":1.4}]","[""cmplog"", ""naive"", ""value_profile_cmplog""]",8,2,0,2,8,0,8,2,0,7,3,0,0.6,6.2,1.9,RB-R,/src/curl/lib/url.c::url.c::L2100-2149,1
curl,225,/src/curl/lib/mime.c,mime.c,350,19,T,  for(; !value && hdrlist; hdrlist = hdrlist->next),1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":10.55,""hit_div"":633.4}]","[""value_profile"", ""value_profile_cmplog""]",5,5,0,10,0,0,0,10,0,10,0,0,1.0,10.55,633.4,--BR,/src/curl/lib/mime.c::mime.c::L350-399,1
curl,233,/src/curl/lib/mime.c,mime.c,1510,6,T,  if(headers && take_ownership),1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":10.55,""hit_div"":122.1}]","[""value_profile"", ""value_profile_cmplog""]",5,5,0,10,0,0,0,10,0,10,0,0,1.0,10.55,122.1,--BR,/src/curl/lib/mime.c::mime.c::L1500-1549,1
curl,114,/src/curl/lib/http.c,http.c,1943,27,T,          char *compare = semicolonp ? semicolonp : headers->data;,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":6.3,""hit_div"":17.5}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,3,5,2,10,0,0,0.8,6.3,17.5,BR--,/src/curl/lib/http.c::http.c::L1900-1949,2
curl,118,/src/curl/lib/http.c,http.c,1985,14,T,          if(semicolonp),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":6.3,""hit_div"":17.5}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,3,5,2,10,0,0,0.8,6.3,17.5,BR--,/src/curl/lib/http.c::http.c::L1950-1999,1
curl,135,/src/curl/lib/http.c,http.c,2462,8,F,    if((http->postsize != -1) && !data->req.upload_chunky &&,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":6.8,""hit_div"":8.2}]","[""cmplog"", ""naive""]",2,8,0,10,0,0,5,5,0,10,0,0,0.8,6.8,8.2,BR--,/src/curl/lib/http.c::http.c::L2450-2499,1
curl,143,/src/curl/lib/http.c,http.c,2615,8,F,"    if(!Curl_checkheaders(data, STRCONST(""Content-Type""))) {",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":3.8,""hit_div"":1.4}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,6,4,0,0,10,0,8,2,0,0.8,3.8,1.4,--BR,/src/curl/lib/http.c::http.c::L2600-2649,1
curl,161,/src/curl/lib/http.c,http.c,3206,14,T,"  p_accept = Curl_checkheaders(data,",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":4.95,""hit_div"":1.2}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,8,2,0,0.8,4.95,1.2,--BR,/src/curl/lib/http.c::http.c::L3200-3249,1
curl,163,/src/curl/lib/http.c,http.c,3267,45,F,                  (data->state.use_range && data->state.aptr.rangeline)?,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":9,""prob_div"":0.8,""dur_div"":4.1,""hit_div"":4.4}]","[""cmplog"", ""naive""]",1,9,0,9,1,0,5,5,0,10,0,0,0.8,4.1,4.4,BR--,/src/curl/lib/http.c::http.c::L3250-3299,1
curl,167,/src/curl/lib/http.c,http.c,3273,19,F,"                  p_accept?p_accept:"""",",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":4.95,""hit_div"":1.2}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,8,2,0,0.8,4.95,1.2,--BR,/src/curl/lib/http.c::http.c::L3250-3299,2
curl,312,/src/curl/lib/progress.c,progress.c,438,10,F,      if(0 == span_ms),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":9,""prob_div"":0.8,""dur_div"":5.95,""hit_div"":2.4}]","[""cmplog"", ""naive""]",1,9,0,9,1,0,4,6,0,9,1,0,0.8,5.95,2.4,BR--,/src/curl/lib/progress.c::progress.c::L400-449,1
curl,31,/src/curl/lib/cookie.c,cookie.c,404,11,T,    while(co) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.3,""hit_div"":20.8}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,7,3,0,0.7,4.3,20.8,--BR,/src/curl/lib/cookie.c::cookie.c::L400-449,1
curl,51,/src/curl/lib/cookie.c,cookie.c,1553,9,T,  while(co) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.3,""hit_div"":20.7}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,7,3,0,0.7,4.3,20.7,--BR,/src/curl/lib/cookie.c::cookie.c::L1550-1599,1
curl,52,/src/curl/lib/cookie.c,cookie.c,1690,6,T,  if(c->numcookies) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":4.3,""hit_div"":20.6}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,7,3,0,0.7,4.3,20.6,--BR,/src/curl/lib/cookie.c::cookie.c::L1650-1699,1
curl,157,/src/curl/lib/http.c,http.c,3051,6,F,"  if(!Curl_checkheaders(data, STRCONST(""TE"")) &&",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.0,""hit_div"":1.6}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,5,5,0,0,10,0,7,3,0,0.7,5.0,1.6,--BR,/src/curl/lib/http.c::http.c::L3050-3099,1
curl,370,/src/curl/lib/transfer.c,transfer.c,470,53,T,    ((conn->handler->protocol&PROTO_FAMILY_HTTP) && conn->httpversion >= 20) ||,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.4,""hit_div"":5060.8}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,7,3,0,0.7,5.4,5060.8,--BR,/src/curl/lib/transfer.c::transfer.c::L450-499,1
curl,371,/src/curl/lib/transfer.c,transfer.c,540,22,T,                     (conn->httpversion == 20));,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.7,""hit_div"":5070.8}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,7,3,0,0.7,5.7,5070.8,--BR,/src/curl/lib/transfer.c::transfer.c::L500-549,1
curl,372,/src/curl/lib/transfer.c,transfer.c,557,7,F,      !is_http2 &&,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.7,""hit_div"":5070.8}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,7,3,0,0.7,5.7,5070.8,--BR,/src/curl/lib/transfer.c::transfer.c::L550-599,2
curl,400,/src/curl/lib/transfer.c,transfer.c,860,11,T,  } while(data_pending(data) && maxloops--);,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.4,""hit_div"":5060.8}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,7,3,0,0.7,5.4,5060.8,--BR,/src/curl/lib/transfer.c::transfer.c::L850-899,1
curl,412,/src/curl/lib/transfer.c,transfer.c,1303,36,T,    if(!(data->set.opt_no_body) && (k->size != -1) &&,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":10,""prob_div"":0.7,""dur_div"":5.65,""hit_div"":2.3}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,7,3,0,0.7,5.65,2.3,--BR,/src/curl/lib/transfer.c::transfer.c::L1300-1349,1
curl,410,/src/curl/lib/transfer.c,transfer.c,1239,8,T,    if(k->exp100 == EXP100_AWAITING_CONTINUE) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":7,""loser_blocked"":9,""prob_div"":0.6,""dur_div"":3.05,""hit_div"":2.8}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,6,4,0,1,9,0,7,3,0,0.6,3.05,2.8,--BR,/src/curl/lib/transfer.c::transfer.c::L1200-1249,1
curl,532,/src/curl_fuzzer/curl_fuzzer_tlv.cc,curl_fuzzer_tlv.cc,305,8,T,    if(rc != 0) {,1,"[{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":7,""prob_div"":0.5778,""dur_div"":3.14,""hit_div"":1.2}]","[""cmplog"", ""value_profile_cmplog""]",3,0,7,2,7,1,9,0,1,8,2,0,0.5778,3.14,1.2,-B-R,/src/curl_fuzzer/curl_fuzzer_tlv.cc::curl_fuzzer_tlv.cc::L300-349,2
